agent-type,agent-id,TriadStackID,received-IP-list,sent-IP-list,country,county,Municipality,Coordinates,Gender,Age,Language,Nationality,PoliticalSpectrum,SocioeconomicStatus,EU,NATORussia,InformationDisseminationAgents,key_issue,tick no,timestamp
basic-agents,B-ID-473,TS-B-ID-473,[],[],Lithuania,Alytus,Druskininkai,54.021266 23.971166,Female,Middle,NationalLanguage,Polish,Right,MiddleClass,AntiEU,ProNATOAntiRussia,['Facebook'],0,2
basic-agents,B-ID-474,TS-B-ID-474,[],[],Lithuania,Alytus,Druskininkai,54.021266 23.971166,Male,Old,NationalLanguage,Lithuanian,Undecided,UpperClass,AntiEU,ProNATOAntiRussia,[],0,2
basic-agents,B-ID-475,TS-B-ID-475,[],[],Lithuania,Alytus,Druskininkai,54.021266 23.971166,Male,Old,NationalLanguage,Lithuanian,Left,LowerClass,ProEU,ProNATOAntiRussia,['Facebook'],0,2
basic-agents,B-ID-476,TS-B-ID-476,[],[],Lithuania,Alytus,Lazdijai,54.23413 23.516346,Male,NotApplicable,Both,Lithuanian,Undecided,UpperClass,ProEU,Neutral,"['LRT (lrt.lt)', 'Delfi (delfi.lt)', 'Facebook']",0,2
basic-agents,B-ID-477,TS-B-ID-477,[],[],Lithuania,Alytus,Lazdijai,54.23413 23.516346,Female,Middle,NationalLanguage,Lithuanian,Center,LowerClass,ProEU,ProNATOAntiRussia,[],0,2
basic-agents,B-ID-478,TS-B-ID-478,[],[],Lithuania,Alytus,Lazdijai,54.23413 23.516346,Female,Young,Both,Lithuanian,Center,LowerClass,ProEU,ProNATOAntiRussia,['Facebook'],0,2
basic-agents,B-ID-479,TS-B-ID-479,[],[],Lithuania,Alytus,Lazdijai,54.23413 23.516346,Female,Young,Both,Lithuanian,Center,MiddleClass,ProEU,Undecided,['Lietuvos Rytas (lrytas.lt)'],0,2
basic-agents,B-ID-480,TS-B-ID-480,[],[],Lithuania,Alytus,Lazdijai,54.23413 23.516346,Female,Middle,Both,Lithuanian,Right,MiddleClass,AntiEU,Neutral,['Odnoklassniki'],0,2
basic-agents,B-ID-481,TS-B-ID-481,[],[],Lithuania,Alytus,Lazdijai,54.23413 23.516346,Male,Middle,Both,Lithuanian,Right,UpperClass,ProEU,ProNATOAntiRussia,['Facebook'],0,2
basic-agents,B-ID-482,TS-B-ID-482,[],[],Lithuania,Alytus,Lazdijai,54.23413 23.516346,Male,Middle,Both,Lithuanian,Right,UpperClass,ProEU,ProNATOAntiRussia,['Facebook'],0,2
basic-agents,B-ID-483,TS-B-ID-483,[],[],Lithuania,Alytus,Lazdijai,54.23413 23.516346,Male,Middle,Russian,Lithuanian,Center,MiddleClass,ProEU,Neutral,[],0,2
basic-agents,B-ID-484,TS-B-ID-484,[],[],Lithuania,Alytus,Lazdijai,54.23413 23.516346,Male,Middle,Both,Lithuanian,Right,LowerClass,ProEU,ProNATOAntiRussia,['Facebook'],0,2
basic-agents,B-ID-485,TS-B-ID-485,[],[],Lithuania,Alytus,Verena,54.213015 24.469189,Male,Middle,NationalLanguage,Lithuanian,Right,UpperClass,ProEU,ProNATOAntiRussia,"['TV3 (tv3.lt)', 'Facebook']",0,2
basic-agents,B-ID-486,TS-B-ID-486,[],[],Lithuania,Alytus,Verena,54.213015 24.469189,Male,Old,NationalLanguage,Lithuanian,Left,UpperClass,AntiEU,Undecided,[],0,2
basic-agents,B-ID-487,TS-B-ID-487,[],[],Lithuania,Alytus,Verena,54.213015 24.469189,Male,Old,Both,Lithuanian,Right,LowerClass,ProEU,Neutral,[],0,2
basic-agents,B-ID-488,TS-B-ID-488,[],[],Lithuania,Alytus,Verena,54.213015 24.469189,Male,NotApplicable,NationalLanguage,Lithuanian,Right,MiddleClass,ProEU,ProNATOAntiRussia,"['TV3 (tv3.lt)', 'Facebook']",0,2
basic-agents,B-ID-489,TS-B-ID-489,[],[],Lithuania,Alytus,Verena,54.213015 24.469189,Female,NotApplicable,NationalLanguage,Other,Undecided,MiddleClass,AntiEU,AntiNATOProRussia,['Facebook'],0,2
basic-agents,B-ID-490,TS-B-ID-490,[],[],Lithuania,Alytus,Verena,54.213015 24.469189,Male,Middle,NationalLanguage,Lithuanian,Right,MiddleClass,ProEU,ProNATOAntiRussia,"['TV3 (tv3.lt)', 'Facebook']",0,2
basic-agents,B-ID-491,TS-B-ID-491,[],[],Lithuania,Alytus,Verena,54.213015 24.469189,Male,Middle,NationalLanguage,Lithuanian,Right,LowerClass,AntiEU,ProNATOAntiRussia,['Facebook'],0,2
basic-agents,B-ID-492,TS-B-ID-492,[],[],Lithuania,Alytus,Verena,54.213015 24.469189,Male,NotApplicable,NationalLanguage,Lithuanian,Right,UpperClass,ProEU,AntiNATOProRussia,[],0,2
basic-agents,B-ID-493,TS-B-ID-493,[],[],Lithuania,Alytus,Verena,54.213015 24.469189,Female,Middle,NationalLanguage,Lithuanian,Center,MiddleClass,ProEU,ProNATOAntiRussia,"['Lietus Radio (lietus.fm)', 'Kauno Diena (kauno.diena.lt)', 'Lietuvos Rytas (lrytas.lt)', 'Facebook']",0,2
basic-agents,B-ID-494,TS-B-ID-494,[],[],Lithuania,Alytus,Verena,54.213015 24.469189,Female,Old,NationalLanguage,Lithuanian,Center,MiddleClass,ProEU,ProNATOAntiRussia,['Lietus Radio (lietus.fm)'],0,2
basic-agents,B-ID-495,TS-B-ID-495,[],[],Lithuania,Alytus,Verena,54.213015 24.469189,Female,Middle,NationalLanguage,Lithuanian,Undecided,MiddleClass,AntiEU,Neutral,[],0,2
basic-agents,B-ID-496,TS-B-ID-496,[IP-4],[],Lithuania,Kaunas,Birstonas,54.605341 24.035346,Male,Old,NationalLanguage,Lithuanian,Undecided,MiddleClass,Undecided,ProNATOAntiRussia,"['Lietus Radio (lietus.fm)', 'Lietuvos Rytas (lrytas.lt)']",[Oil],2
basic-agents,B-ID-497,TS-B-ID-497,[],[],Lithuania,Kaunas,Birstonas,54.605341 24.035346,Male,Old,NationalLanguage,Lithuanian,Undecided,LowerClass,AntiEU,ProNATOAntiRussia,[],0,2
basic-agents,B-ID-498,TS-B-ID-498,[IP-4],[],Lithuania,Kaunas,Jonava,55.073083 24.279251,Female,Young,Both,Lithuanian,Center,MiddleClass,ProEU,Neutral,"['Lietuvos Rytas (lrytas.lt)', 'Diena (Diena.lt)', 'Facebook', 'Odnoklassniki']",[Oil],2
basic-agents,B-ID-499,TS-B-ID-499,[IP-4],[IP-4],Lithuania,Kaunas,Jonava,55.073083 24.279251,Female,Old,NationalLanguage,Lithuanian,Left,MiddleClass,ProEU,ProNATOAntiRussia,"['TV3 (tv3.lt)', 'Delfi (delfi.lt)']",[Oil],2
basic-agents,B-ID-500,TS-B-ID-500,[IP-4],[],Lithuania,Kaunas,Jonava,55.073083 24.279251,Female,Middle,Both,Lithuanian,Center,LowerClass,ProEU,Neutral,['Facebook'],[Oil],2
basic-agents,B-ID-501,TS-B-ID-501,[IP-4],[],Lithuania,Kaunas,Jonava,55.073083 24.279251,Male,Old,NationalLanguage,Lithuanian,Undecided,MiddleClass,Undecided,ProNATOAntiRussia,"['Lietus Radio (lietus.fm)', 'Lietuvos Rytas (lrytas.lt)']",[Oil],2
basic-agents,B-ID-502,TS-B-ID-502,[IP-4],[],Lithuania,Kaunas,Jonava,55.073083 24.279251,Female,Middle,NationalLanguage,Lithuanian,Undecided,UpperClass,AntiEU,Undecided,[],[Oil],2
basic-agents,B-ID-503,TS-B-ID-503,[],[],Lithuania,Kaunas,Jonava,55.073083 24.279251,Male,Middle,Both,Lithuanian,Center,MiddleClass,ProEU,ProNATOAntiRussia,"['Lietus Radio (lietus.fm)', 'Kauno Diena (kauno.diena.lt)', 'Lietuvos Rytas (lrytas.lt)', 'Facebook']",0,2
basic-agents,B-ID-504,TS-B-ID-504,[IP-4],[],Lithuania,Kaunas,Jonava,55.073083 24.279251,Male,Middle,NationalLanguage,Lithuanian,Right,UpperClass,ProEU,ProNATOAntiRussia,"['TV3 (tv3.lt)', 'Facebook']",[Oil],2
basic-agents,B-ID-505,TS-B-ID-505,[],[],Lithuania,Kaunas,Jonava,55.073083 24.279251,Female,Young,Both,Lithuanian,Right,MiddleClass,ProEU,Neutral,[],0,2
basic-agents,B-ID-506,TS-B-ID-506,[IP-1],[],Lithuania,Kaunas,Jonava,55.073083 24.279251,Female,NotApplicable,Both,Lithuanian,Undecided,UpperClass,AntiEU,ProNATOAntiRussia,['Facebook'],[Oil],2
basic-agents,B-ID-507,TS-B-ID-507,[IP-1],[],Lithuania,Kaunas,Jonava,55.073083 24.279251,Female,Middle,Russian,Lithuanian,Right,UpperClass,ProEU,ProNATOAntiRussia,"['Facebook', 'Twitter']",[Oil],2
basic-agents,B-ID-508,TS-B-ID-508,[IP-1],[],Lithuania,Kaunas,Jonava,55.073083 24.279251,Female,Old,NationalLanguage,Lithuanian,Center,MiddleClass,Undecided,ProNATOAntiRussia,"['TV3 (tv3.lt)', 'Lietus Radio (lietus.fm)', 'Lietuvos Rytas (lrytas.lt)', 'Alfa (alfa.lt)']",[Oil],2
basic-agents,B-ID-509,TS-B-ID-509,[IP-1],[],Lithuania,Kaunas,Jonava,55.073083 24.279251,Male,Middle,NationalLanguage,Lithuanian,Right,LowerClass,ProEU,Neutral,[],[Oil],2
basic-agents,B-ID-510,TS-B-ID-510,[IP-1],[],Lithuania,Kaunas,Jonava,55.073083 24.279251,Female,Middle,Both,Lithuanian,Undecided,MiddleClass,Undecided,ProNATOAntiRussia,"['TV3 (tv3.lt)', 'LRT (lrt.lt)', 'Lietus Radio (lietus.fm)', 'Lietuvos Rytas (lrytas.lt)', 'Delfi (delfi.lt)', 'Alfa (alfa.lt)']",[Oil],2
basic-agents,B-ID-511,TS-B-ID-511,[IP-2],[IP-1],Lithuania,Kaunas,Jonava,55.073083 24.279251,Female,Middle,NationalLanguage,Lithuanian,Center,UpperClass,ProEU,ProNATOAntiRussia,['Lietus Radio (lietus.fm)'],[Oil],2
basic-agents,B-ID-512,TS-B-ID-512,[IP-1 IP-2],[IP-1],Lithuania,Kaunas,Jonava,55.073083 24.279251,Female,Middle,Both,Russian,Undecided,UpperClass,ProEU,Neutral,['Delfi (delfi.lt)'],[Oil],2
basic-agents,B-ID-513,TS-B-ID-513,[IP-4],[IP-1],Lithuania,Kaunas,Jonava,55.073083 24.279251,Male,Middle,Both,Lithuanian,Right,LowerClass,ProEU,AntiNATOProRussia,['Facebook'],[Oil],2
basic-agents,B-ID-514,TS-B-ID-514,[IP-5],[IP-1],Lithuania,Kaunas,Jonava,55.073083 24.279251,Male,Middle,NationalLanguage,Russian,Left,MiddleClass,ProEU,AntiNATOProRussia,[],[Oil],2
information-diss-agents,I-ID-101,0,[IP-1],[IP-1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
information-diss-agents,I-ID-102,0,[IP-2],[IP-2],0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
information-diss-agents,I-ID-103,0,[IP-3],[IP-3],0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
information-diss-agents,I-ID-104,0,[IP-4],[IP-4],0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
information-diss-agents,ID-105,0,[IP-5],[IP-5],0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
information-diss-agents,ID-106,0,[IP-6],[IP-6],0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
information-diss-agents,ID-107,0,[IP-7],[IP-7],0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
information-diss-agents,ID-108,0,[IP-8],[IP-8],0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
information-diss-agents,ID-109,0,[IP-9],[IP-9],0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
information-diss-agents,ID-110,0,[IP-10],[IP-10],0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
basic-agents,B-ID-1,TS-B-ID-1,[IP-6],[],Lithuania,Vilnius,Elektrenai,54.785072 24.667342,Male,Old,NationalLanguage,Lithuanian,Right,UpperClass,ProEU,ProNATOAntiRussia,[],[Oil],3
basic-agents,B-ID-2,TS-B-ID-2,[],[],Lithuania,Vilnius,Elektrenai,54.785072 24.667342,Male,Middle,Russian,Lithuanian,Center,UpperClass,AntiEU,ProNATOAntiRussia,['Facebook'],[Oil],3
basic-agents,B-ID-3,TS-B-ID-3,[IP-6],[],Lithuania,Vilnius,Elektrenai,54.785072 24.667342,Female,NotApplicable,Both,Lithuanian,Undecided,MiddleClass,ProEU,ProNATOAntiRussia,"['TV3 (tv3.lt)', 'LRT (lrt.lt)', 'Lietus Radio (lietus.fm)', 'Lietuvos Rytas (lrytas.lt)', 'Delfi (delfi.lt)', 'Facebook']",[Oil],3
basic-agents,B-ID-4,TS-B-ID-4,[IP-6],[],Lithuania,Vilnius,Elektrenai,54.785072 24.667342,Female,Middle,NationalLanguage,Lithuanian,Undecided,LowerClass,AntiEU,AntiNATOProRussia,[],[Oil],3
basic-agents,B-ID-5,TS-B-ID-5,[IP-6],[IP-6],Lithuania,Vilnius,Elektrenai,54.785072 24.667342,Female,Middle,NationalLanguage,Lithuanian,Undecided,MiddleClass,ProEU,Neutral,"['Lietuvos Rytas (lrytas.lt)', 'Delfi (delfi.lt)']",[Oil],3
basic-agents,B-ID-6,TS-B-ID-6,[IP-6],[IP-6],Lithuania,Vilnius,Elektrenai,54.785072 24.667342,Female,Middle,NationalLanguage,Lithuanian,Right,LowerClass,AntiEU,ProNATOAntiRussia,[],[Oil],3
basic-agents,B-ID-7,TS-B-ID-7,[IP-6],[IP-6],Lithuania,Vilnius,Elektrenai,54.785072 24.667342,Female,Old,NationalLanguage,Lithuanian,Left,MiddleClass,ProEU,ProNATOAntiRussia,['TV3 (tv3.lt)'],[Oil],3
basic-agents,B-ID-8,TS-B-ID-8,[IP-6],[IP-6],Lithuania,Vilnius,Elektrenai,54.785072 24.667342,Female,Young,NationalLanguage,Lithuanian,Left,MiddleClass,ProEU,ProNATOAntiRussia,"['Delfi (delfi.lt)', 'Facebook']",[Oil],3
basic-agents,B-ID-9,TS-B-ID-9,[IP-6],[],Lithuania,Vilnius,Elektrenai,54.785072 24.667342,Female,Middle,Both,Lithuanian,Undecided,MiddleClass,ProEU,ProNATOAntiRussia,"['Lietus Radio (lietus.fm)', 'Lietuvos Rytas (lrytas.lt)', 'Delfi (delfi.lt)']",[Oil],3
basic-agents,B-ID-10,TS-B-ID-10,[IP-6],[IP-6],Lithuania,Vilnius,Elektrenai,54.785072 24.667342,Female,Middle,Both,Russian,Left,MiddleClass,Undecided,ProNATOAntiRussia,"['Delfi (delfi.lt)', 'Facebook']",[Oil],3
basic-agents,B-ID-11,TS-B-ID-11,[IP-6],[IP-6],Lithuania,Vilnius,Elektrenai,54.785072 24.667342,Female,Middle,NationalLanguage,Lithuanian,Center,UpperClass,ProEU,ProNATOAntiRussia,['Lietus Radio (lietus.fm)'],[Oil],3
basic-agents,B-ID-12,TS-B-ID-12,[],[],Lithuania,Vilnius,Elektrenai,54.785072 24.667342,Male,Middle,Both,Lithuanian,Right,UpperClass,Undecided,Undecided,[],[Oil],3
basic-agents,B-ID-13,TS-B-ID-13,[IP-6],[],Lithuania,Vilnius,Salcininkai,54.308987 25.384538,Male,Middle,NationalLanguage,Polish,Undecided,MiddleClass,ProEU,ProNATOAntiRussia,['Delfi (delfi.lt)'],[Oil],3
basic-agents,B-ID-14,TS-B-ID-14,[IP-6],[],Lithuania,Vilnius,Salcininkai,54.308987 25.384538,Female,Middle,NationalLanguage,Polish,Undecided,MiddleClass,ProEU,Neutral,[],[Oil],3
basic-agents,B-ID-15,TS-B-ID-15,[],[],Lithuania,Vilnius,Salcininkai,54.308987 25.384538,Female,Middle,NationalLanguage,Polish,Center,LowerClass,AntiEU,AntiNATOProRussia,[],[Oil],3
basic-agents,B-ID-16,TS-B-ID-16,[IP-6],[],Lithuania,Vilnius,Salcininkai,54.308987 25.384538,Male,Young,Both,Polish,Undecided,UpperClass,ProEU,ProNATOAntiRussia,[],[Oil],3
basic-agents,B-ID-17,TS-B-ID-17,[],[],Lithuania,Vilnius,Salcininkai,54.308987 25.384538,Male,Middle,Both,Polish,Right,UpperClass,ProEU,Undecided,[],0,3
basic-agents,B-ID-18,TS-B-ID-18,[],[],Lithuania,Vilnius,Salcininkai,54.308987 25.384538,Male,Middle,Both,Polish,Undecided,LowerClass,AntiEU,Undecided,[],0,3
basic-agents,B-ID-19,TS-B-ID-19,[],[],Lithuania,Vilnius,Salcininkai,54.308987 25.384538,Male,Old,NationalLanguage,Lithuanian,Center,UpperClass,ProEU,Undecided,"['TV3 (tv3.lt)', 'LRT (lrt.lt)', 'Lietus Radio (lietus.fm)']",0,3
basic-agents,B-ID-20,TS-B-ID-20,[IP-6],[],Lithuania,Vilnius,Salcininkai,54.308987 25.384538,Female,Middle,NationalLanguage,Polish,Right,UpperClass,AntiEU,AntiNATOProRussia,[],[Oil],3
basic-agents,B-ID-21,TS-B-ID-21,[],[],Lithuania,Vilnius,Salcininkai,54.308987 25.384538,Male,Middle,NationalLanguage,Polish,Center,LowerClass,ProEU,AntiNATOProRussia,[],0,3
basic-agents,B-ID-22,TS-B-ID-22,[],[],Lithuania,Vilnius,Salcininkai,54.308987 25.384538,Male,Middle,NationalLanguage,Polish,Center,LowerClass,AntiEU,ProNATOAntiRussia,[],0,3
basic-agents,B-ID-23,TS-B-ID-23,[],[],Lithuania,Vilnius,Salcininkai,54.308987 25.384538,Male,Middle,NationalLanguage,Polish,Right,LowerClass,ProEU,Neutral,[],0,3
basic-agents,B-ID-24,TS-B-ID-24,[],[],Lithuania,Vilnius,Salcininkai,54.308987 25.384538,Male,Middle,Other,Polish,Center,UpperClass,AntiEU,ProNATOAntiRussia,[],0,3
basic-agents,B-ID-25,TS-B-ID-25,[],[],Lithuania,Vilnius,Salcininkai,54.308987 25.384538,Female,Middle,Both,Polish,Undecided,UpperClass,ProEU,ProNATOAntiRussia,[],0,3
basic-agents,B-ID-26,TS-B-ID-26,[],[],Lithuania,Vilnius,Salcininkai,54.308987 25.384538,Male,Middle,NationalLanguage,Polish,Left,UpperClass,ProEU,AntiNATOProRussia,[],0,3
basic-agents,B-ID-27,TS-B-ID-27,[],[],Lithuania,Vilnius,Salcininkai,54.308987 25.384538,Female,Middle,NationalLanguage,Polish,Undecided,UpperClass,ProEU,ProNATOAntiRussia,[],0,3
basic-agents,B-ID-28,TS-B-ID-28,[],[],Lithuania,Vilnius,Sirvintos,55.039495 24.958011,Female,Middle,NationalLanguage,Lithuanian,Left,MiddleClass,Undecided,Undecided,"['Delfi (delfi.lt)', 'Facebook']",0,3
basic-agents,B-ID-29,TS-B-ID-29,[],[],Lithuania,Vilnius,Sirvintos,55.039495 24.958011,Female,Middle,Both,Lithuanian,Center,LowerClass,Undecided,Neutral,['Odnoklassniki'],0,3
basic-agents,B-ID-30,TS-B-ID-30,[],[],Lithuania,Vilnius,Sirvintos,55.039495 24.958011,Female,Middle,Both,Lithuanian,Right,LowerClass,ProEU,ProNATOAntiRussia,"['TV3 (tv3.lt)', 'Facebook']",0,3
basic-agents,B-ID-31,TS-B-ID-31,[IP-6],[],Lithuania,Vilnius,Sirvintos,55.039495 24.958011,Female,NotApplicable,Other,Lithuanian,Center,LowerClass,ProEU,ProNATOAntiRussia,"['TV3 (tv3.lt)', 'Facebook']",[Oil],3
basic-agents,B-ID-32,TS-B-ID-32,[],[],Lithuania,Vilnius,Sirvintos,55.039495 24.958011,Female,Young,NationalLanguage,Lithuanian,Undecided,LowerClass,AntiEU,ProNATOAntiRussia,['Facebook'],0,3
basic-agents,B-ID-33,TS-B-ID-33,[],[],Lithuania,Vilnius,Sirvintos,55.039495 24.958011,Female,Middle,Other,Lithuanian,Right,UpperClass,ProEU,ProNATOAntiRussia,['Facebook'],0,3
basic-agents,B-ID-34,TS-B-ID-34,[],[],Lithuania,Vilnius,Sirvintos,55.039495 24.958011,Male,Old,Both,Lithuanian,Right,LowerClass,ProEU,ProNATOAntiRussia,[],0,3
basic-agents,B-ID-35,TS-B-ID-35,[],[],Lithuania,Vilnius,Sirvintos,55.039495 24.958011,Male,Old,NationalLanguage,Lithuanian,Right,LowerClass,ProEU,ProNATOAntiRussia,[],0,3
basic-agents,B-ID-36,TS-B-ID-36,[],[],Lithuania,Vilnius,Svencionys,55.133479 26.159243,Male,Middle,NationalLanguage,Lithuanian,Undecided,LowerClass,ProEU,ProNATOAntiRussia,"['TV3 (tv3.lt)', 'LRT (lrt.lt)', 'Facebook', 'Twitter']",0,3
basic-agents,B-ID-37,TS-B-ID-37,[],[],Lithuania,Vilnius,Svencionys,55.133479 26.159243,Female,NotApplicable,NationalLanguage,Polish,Left,LowerClass,ProEU,ProNATOAntiRussia,['Facebook'],0,3
basic-agents,B-ID-38,TS-B-ID-38,[],[],Lithuania,Vilnius,Svencionys,55.133479 26.159243,Female,NotApplicable,Both,Lithuanian,Right,MiddleClass,AntiEU,AntiNATOProRussia,"['PBK', 'RUSRADIO (rusradio.lt)', 'Respublika (respublika.lt)', 'Lenta (lenta.ru)', 'Sputnik News (sputniknews.ru)', 'Odnoklassniki']",0,3
basic-agents,B-ID-39,TS-B-ID-39,[],[],Lithuania,Vilnius,Svencionys,55.133479 26.159243,Male,Middle,NationalLanguage,Lithuanian,Center,LowerClass,ProEU,Neutral,"['LRT (lrt.lt)', 'Facebook']",0,3
basic-agents,B-ID-40,TS-B-ID-40,[],[],Lithuania,Vilnius,Svencionys,55.133479 26.159243,Male,Middle,NationalLanguage,Polish,Left,UpperClass,Undecided,Neutral,[],0,3
basic-agents,B-ID-41,TS-B-ID-41,[],[],Lithuania,Vilnius,Svencionys,55.133479 26.159243,Male,Old,NationalLanguage,Russian,Left,LowerClass,ProEU,ProNATOAntiRussia,[],0,3
basic-agents,B-ID-42,TS-B-ID-42,[IP-1],[],Lithuania,Vilnius,Svencionys,55.133479 26.159243,Male,Middle,Both,Lithuanian,Right,MiddleClass,ProEU,ProNATOAntiRussia,['Facebook'],[Oil],3
basic-agents,B-ID-43,TS-B-ID-43,[],[],Lithuania,Vilnius,Svencionys,55.133479 26.159243,Female,NotApplicable,NationalLanguage,Other,Undecided,UpperClass,ProEU,ProNATOAntiRussia,"['TV3 (tv3.lt)', 'Facebook']",0,3
basic-agents,B-ID-44,TS-B-ID-44,[],[],Lithuania,Vilnius,Svencionys,55.133479 26.159243,Male,Middle,Both,Lithuanian,Left,LowerClass,ProEU,ProNATOAntiRussia,['Facebook'],0,3
basic-agents,B-ID-45,TS-B-ID-45,[],[],Lithuania,Vilnius,Svencionys,55.133479 26.159243,Male,Old,NationalLanguage,Lithuanian,Undecided,LowerClass,Undecided,ProNATOAntiRussia,[],0,3
basic-agents,B-ID-46,TS-B-ID-46,[],[],Lithuania,Vilnius,Svencionys,55.133479 26.159243,Male,Middle,NationalLanguage,Polish,Left,MiddleClass,AntiEU,ProNATOAntiRussia,['Facebook'],0,3
basic-agents,B-ID-47,TS-B-ID-47,[],[],Lithuania,Vilnius,Svencionys,55.133479 26.159243,Male,Middle,NationalLanguage,Lithuanian,Undecided,LowerClass,Undecided,ProNATOAntiRussia,"['LRT (lrt.lt)', 'Facebook']",0,3
basic-agents,B-ID-48,TS-B-ID-48,[],[],Lithuania,Vilnius,Trakai,54.637724 24.936139,Female,NotApplicable,NationalLanguage,Lithuanian,Left,MiddleClass,ProEU,ProNATOAntiRussia,"['TV3 (tv3.lt)', 'Delfi (delfi.lt)', 'Facebook']",0,3
basic-agents,B-ID-49,TS-B-ID-49,[],[],Lithuania,Vilnius,Trakai,54.637724 24.936139,Male,Middle,Russian,Polish,Undecided,LowerClass,AntiEU,ProNATOAntiRussia,[],0,3
basic-agents,B-ID-50,TS-B-ID-50,[IP-4],[],Lithuania,Vilnius,Trakai,54.637724 24.936139,Male,Old,Both,Russian,Right,UpperClass,AntiEU,ProNATOAntiRussia,[],[Oil],3
basic-agents,B-ID-51,TS-B-ID-51,[],[],Lithuania,Vilnius,Trakai,54.637724 24.936139,Male,Middle,NationalLanguage,Lithuanian,Center,MiddleClass,ProEU,Undecided,"['Lietuvos Rytas (lrytas.lt)', 'Facebook']",0,3
basic-agents,B-ID-52,TS-B-ID-52,[],[],Lithuania,Vilnius,Trakai,54.637724 24.936139,Female,NotApplicable,NationalLanguage,Lithuanian,Undecided,MiddleClass,Undecided,ProNATOAntiRussia,"['TV3 (tv3.lt)', 'LRT (lrt.lt)', 'Lietus Radio (lietus.fm)', 'Lietuvos Rytas (lrytas.lt)', 'Delfi (delfi.lt)', 'Alfa (alfa.lt)', 'Facebook']",0,3
basic-agents,B-ID-53,TS-B-ID-53,[],[],Lithuania,Vilnius,Trakai,54.637724 24.936139,Female,Middle,Both,Polish,Left,UpperClass,ProEU,ProNATOAntiRussia,['Delfi (delfi.lt)'],0,3
basic-agents,B-ID-54,TS-B-ID-54,[],[],Lithuania,Vilnius,Trakai,54.637724 24.936139,Female,Middle,Both,Lithuanian,Undecided,MiddleClass,ProEU,ProNATOAntiRussia,"['TV3 (tv3.lt)', 'Lietus Radio (lietus.fm)', 'Lietuvos Rytas (lrytas.lt)', 'Delfi (delfi.lt)', 'Facebook']",0,3
basic-agents,B-ID-55,TS-B-ID-55,[],[],Lithuania,Vilnius,Trakai,54.637724 24.936139,Female,NotApplicable,Both,Lithuanian,Center,LowerClass,ProEU,ProNATOAntiRussia,"['TV3 (tv3.lt)', 'LRT (lrt.lt)', 'Facebook']",0,3
basic-agents,B-ID-56,TS-B-ID-56,[],[],Lithuania,Vilnius,Trakai,54.637724 24.936139,Female,Middle,NationalLanguage,Lithuanian,Right,UpperClass,AntiEU,ProNATOAntiRussia,['Facebook'],0,3
basic-agents,B-ID-57,TS-B-ID-57,[],[],Lithuania,Vilnius,Trakai,54.637724 24.936139,Female,NotApplicable,Both,Polish,Right,LowerClass,ProEU,ProNATOAntiRussia,['Facebook'],0,3
basic-agents,B-ID-58,TS-B-ID-58,[],[],Lithuania,Vilnius,Trakai,54.637724 24.936139,Female,Middle,NationalLanguage,Lithuanian,Center,UpperClass,ProEU,ProNATOAntiRussia,"['TV3 (tv3.lt)', 'Lietus Radio (lietus.fm)', 'Facebook']",0,3
basic-agents,B-ID-59,TS-B-ID-59,[],[],Lithuania,Vilnius,Trakai,54.637724 24.936139,Female,Middle,Both,Russian,Left,MiddleClass,ProEU,Neutral,['Delfi (delfi.lt)'],0,3
basic-agents,B-ID-60,TS-B-ID-60,[],[],Lithuania,Vilnius,Trakai,54.637724 24.936139,Female,Middle,Both,Lithuanian,Left,MiddleClass,ProEU,ProNATOAntiRussia,"['Delfi (delfi.lt)', 'Facebook']",0,3
basic-agents,B-ID-61,TS-B-ID-61,[],[],Lithuania,Vilnius,Trakai,54.637724 24.936139,Male,Old,NationalLanguage,Lithuanian,Center,MiddleClass,AntiEU,ProNATOAntiRussia,[],0,3
basic-agents,B-ID-62,TS-B-ID-62,[],[],Lithuania,Vilnius,Trakai,54.637724 24.936139,Male,Middle,Both,Polish,Undecided,UpperClass,ProEU,AntiNATOProRussia,[],0,3
basic-agents,B-ID-63,TS-B-ID-63,[],[],Lithuania,Vilnius,Trakai,54.637724 24.936139,Male,Middle,NationalLanguage,Lithuanian,Left,MiddleClass,AntiEU,Neutral,[],0,3
basic-agents,B-ID-64,TS-B-ID-64,[],[],Lithuania,Vilnius,Trakai,54.637724 24.936139,Female,Middle,NationalLanguage,Lithuanian,Center,MiddleClass,ProEU,ProNATOAntiRussia,"['Lietus Radio (lietus.fm)', 'Kauno Diena (kauno.diena.lt)', 'Lietuvos Rytas (lrytas.lt)', 'Facebook']",0,3
